continentEnglishName,countryEnglishName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
Asia,China,Chongqing,500000,576,0,569,6,Wansheng District,0,1,0,1,0,2020/3/15 7:34
Asia,China,Yunnan,530000,174,0,172,2,Kunming,530100,53,0,53,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Zhaotong,530600,25,0,25,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Xishuangbanna,532800,15,0,14,1,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Yuxi,530400,14,0,13,1,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Qujing,530300,13,0,13,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Dali,0,13,0,13,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Honghe,0,9,0,9,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Baoshan,530500,9,0,9,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Lijiang,530700,7,0,7,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Dehong,0,5,0,5,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Pu'er,530800,4,0,4,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Chuxiong,0,4,0,4,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Wenshan,0,2,0,2,0,2020/3/15 7:25
Asia,China,Yunnan,530000,174,0,172,2,Lincang,530900,1,0,1,0,2020/3/15 7:25
Asia,China,Hong Kong,810000,140,0,78,4,,,,,,,2020/3/14 20:42
Asia,China,Hubei,420000,67790,0,52960,3075,Wuhan,420100,49995,0,36465,2446,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Xiaogan,420900,3518,0,3237,126,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Ezhou,420700,1394,0,1212,57,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Suizhou,421300,1307,0,1192,45,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Jingzhou,421000,1580,0,1474,50,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Huanggang,421100,2907,0,2730,125,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Yichang,420500,931,0,858,36,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Shiyan,420300,672,0,629,8,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Huangshi,420200,1015,0,943,38,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Xiantao,429004,575,0,520,22,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Jingmen,420800,928,0,860,39,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Xiangyang,420600,1175,0,1115,38,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,238,7,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Qianjiang,429005,198,0,182,9,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Tianmen,429006,496,0,476,15,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Xianning,421200,836,0,818,14,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52960,3075,Shennongjia,429021,11,0,11,0,2020/3/14 17:58
Asia,China,Hubei,420000,67790,0,52962,3075,Wuhan,420100,49995,0,36467,2446,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Xiaogan,420900,3518,0,3237,126,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Ezhou,420700,1394,0,1212,57,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Suizhou,421300,1307,0,1192,45,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Jingzhou,421000,1580,0,1474,50,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Huanggang,421100,2907,0,2730,125,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Yichang,420500,931,0,858,36,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Shiyan,420300,672,0,629,8,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Huangshi,420200,1015,0,943,38,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Xiantao,429004,575,0,520,22,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Jingmen,420800,928,0,860,39,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Xiangyang,420600,1175,0,1115,38,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,238,7,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Qianjiang,429005,198,0,182,9,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Tianmen,429006,496,0,476,15,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Xianning,421200,836,0,818,14,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52962,3075,Shennongjia,429021,11,0,11,0,2020/3/14 17:49
Asia,China,Ningxia,640000,75,0,73,0,Yinchuan,640100,36,0,35,0,2020/3/14 17:49
Asia,China,Ningxia,640000,75,0,73,0,Zhongwei,640500,4,0,3,0,2020/3/14 17:49
Asia,China,Ningxia,640000,75,0,73,0,Wuzhong,640300,28,0,28,0,2020/3/14 17:49
Asia,China,Ningxia,640000,75,0,73,0,Guyuan,640400,5,0,5,0,2020/3/14 17:49
Asia,China,Ningxia,640000,75,0,73,0,Ningdong County,0,1,0,1,0,2020/3/14 17:49
Asia,China,Ningxia,640000,75,0,73,0,Shizuishan,640200,1,0,1,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,,0,1,0,0,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Xinyang,411500,274,0,272,2,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Zhengzhou,410100,157,0,152,5,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Nanyang,411300,156,0,153,3,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Zhumadian,411700,139,0,139,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Shangqiu,411400,91,0,88,3,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Zhoukou,411600,76,0,75,1,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Pingdingshan,410400,58,0,57,1,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Xinxiang,410700,57,0,54,3,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Anyang,410500,53,0,53,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Xuchang,411000,39,0,38,1,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Luohe,411100,35,0,35,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Jiaozuo,410800,32,0,31,1,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Luoyang,410300,31,0,30,1,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Kaifeng,410200,26,0,26,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Hebi,410600,19,0,19,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Puyang,410900,17,0,17,0,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Sanmenxia,411200,7,0,6,1,2020/3/14 17:49
Asia,China,Henan,410000,1273,0,1250,22,Jiyuan,419001,5,0,5,0,2020/3/14 17:49
Asia,China,Hubei,420000,67790,0,52959,3075,Wuhan,420100,49995,0,36467,2446,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Xiaogan,420900,3518,0,3237,126,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Ezhou,420700,1394,0,1212,57,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Suizhou,421300,1307,0,1192,45,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Jingzhou,421000,1580,0,1474,50,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Huanggang,421100,2907,0,2730,125,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Huangshi,420200,1015,0,940,38,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Yichang,420500,931,0,858,36,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Shiyan,420300,672,0,629,8,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Xiantao,429004,575,0,520,22,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Jingmen,420800,928,0,860,39,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Xiangyang,420600,1175,0,1115,38,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,238,7,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Qianjiang,429005,198,0,182,9,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Tianmen,429006,496,0,476,15,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Xianning,421200,836,0,818,14,2020/3/14 16:54
Asia,China,Hubei,420000,67790,0,52959,3075,Shennongjia,429021,11,0,11,0,2020/3/14 16:54
Asia,China,Hunan,430000,1018,0,1014,4,Changsha,430100,242,0,240,2,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Yueyang,430600,156,0,155,1,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Shaoyang,430500,102,0,101,1,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Changde,430700,82,0,82,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Zhuzhou,430200,80,0,80,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Loudi,431300,76,0,76,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Yiyang,430900,60,0,60,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Hengyang,430400,48,0,48,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Yongzhou,431100,44,0,44,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Huaihua,431200,40,0,40,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Chenzhou,431000,39,0,39,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Xiangtan,430300,36,0,36,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Xiangxi,433100,8,0,8,0,2020/3/14 16:25
Asia,China,Hunan,430000,1018,0,1014,4,Zhangjiajie,430800,5,0,5,0,2020/3/14 16:25
Asia,China,Taiwan,710000,53,0,20,1,,,,,,,2020/3/14 15:09
Asia,China,Shanghai,310000,352,0,324,3,,0,14,0,0,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,People from other cities,-1,111,0,106,1,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Pudong District,310115,61,0,59,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Baoshan District,310113,21,0,19,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Jiading District,310114,9,0,7,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Xuhui District,310104,18,0,17,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Jing'an District,310106,16,0,15,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Huangpu District,310101,6,0,5,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Minhang District,310112,19,0,19,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Songjiang District,310117,14,0,14,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Changning District,310105,13,0,13,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Putuo District,310107,11,0,11,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Yangpu District,310110,9,0,9,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Fengxian District,310120,9,0,9,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Hongkou District,310109,7,0,7,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Qingpu District,310118,6,0,6,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Jinshan District,310116,4,0,4,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Chongming District,310151,4,0,4,0,2020/3/14 15:07
Asia,China,Shanghai,310000,352,0,324,3,Area not defined,0,0,0,0,2,2020/3/14 15:07
Asia,China,Sichuan,510000,539,0,511,3,Chengdu,510100,144,0,121,3,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Bazhong,511900,24,0,21,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Garzê Tibetan Autonomous Prefecture,513300,78,0,76,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Dazhou,511700,42,0,42,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Nanchong,511300,39,0,39,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Guang'an,511600,30,0,30,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Luzhou,510500,24,0,24,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Mianyang,510700,22,0,22,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Neijiang,511000,22,0,22,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Deyang,510600,18,0,18,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Suining,510900,17,0,17,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Panzhihua,510400,16,0,16,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Liangshan Yi Autonomous Prefecture,513400,13,0,13,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Yibin,511500,12,0,12,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Zigong,510300,9,0,9,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Meishan,511400,8,0,8,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Ya'an,511800,7,0,7,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Guangyuan,510800,6,0,6,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Ziyang,512000,4,0,4,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Leshan,511100,3,0,3,0,2020/3/14 12:23
Asia,China,Sichuan,510000,539,0,511,3,Ngawa Tibetan and Qiang Autonomous Prefecture,513200,1,0,1,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Jining,370800,260,0,254,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Dezhou,371400,37,0,33,2,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Qingdao,370200,61,0,59,1,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Jinan,370100,47,0,46,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Zibo,370300,30,0,28,1,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,,0,1,0,0,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Linyi,371300,49,0,49,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Yantai,370600,47,0,47,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Weifang,370700,44,0,44,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Weihai,371000,38,0,37,1,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Liaocheng,371500,38,0,38,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Tai'an,370900,35,0,33,2,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Zaozhuang,370400,24,0,24,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Heze,371700,18,0,18,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Rizhao,371100,16,0,16,0,2020/3/14 12:23
Asia,China,Shandong,370000,760,0,741,7,Binzhou,371600,15,0,15,0,2020/3/14 12:23
Asia,China,Hunan,430000,1018,0,1012,4,Changsha,430100,242,0,238,2,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Yueyang,430600,156,0,155,1,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Shaoyang,430500,102,0,101,1,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Changde,430700,82,0,82,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Zhuzhou,430200,80,0,80,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Loudi,431300,76,0,76,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Yiyang,430900,60,0,60,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Hengyang,430400,48,0,48,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Yongzhou,431100,44,0,44,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Huaihua,431200,40,0,40,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Chenzhou,431000,39,0,39,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Xiangtan,430300,36,0,36,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Xiangxi,433100,8,0,8,0,2020/3/14 12:13
Asia,China,Hunan,430000,1018,0,1012,4,Zhangjiajie,430800,5,0,5,0,2020/3/14 12:13
Asia,China,Gansu,620000,129,0,89,2,,0,38,0,0,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Lanzhou,620100,36,0,34,2,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Tianshui,620500,12,0,12,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Pingliang,620800,9,0,9,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Dingxi,621100,9,0,9,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Gannan,623000,8,0,8,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Baiyin,620400,4,0,4,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Longnan,621200,4,0,4,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Qingyang,621000,3,0,3,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Linxia,622900,3,0,3,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Zhangye,620700,2,0,2,0,2020/3/14 11:05
Asia,China,Gansu,620000,129,0,89,2,Jinchang,620300,1,0,1,0,2020/3/14 11:05
Asia,China,Hubei,420000,67790,0,52943,3075,Wuhan,420100,49995,0,36451,2446,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Xiaogan,420900,3518,0,3237,126,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Ezhou,420700,1394,0,1212,57,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Suizhou,421300,1307,0,1192,45,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Jingzhou,421000,1580,0,1474,50,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Huanggang,421100,2907,0,2730,125,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Huangshi,420200,1015,0,940,38,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Yichang,420500,931,0,858,36,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Shiyan,420300,672,0,629,8,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Xiantao,429004,575,0,520,22,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Jingmen,420800,928,0,860,39,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Xiangyang,420600,1175,0,1115,38,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,238,7,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Qianjiang,429005,198,0,182,9,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Tianmen,429006,496,0,476,15,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Xianning,421200,836,0,818,14,2020/3/14 11:02
Asia,China,Hubei,420000,67790,0,52943,3075,Shennongjia,429021,11,0,11,0,2020/3/14 11:02
Asia,China,Hong Kong,810000,137,0,78,4,,,,,,,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,,0,38,0,0,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Dingxi,621100,9,0,8,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Lanzhou,620100,36,0,34,2,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Tianshui,620500,12,0,12,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Pingliang,620800,9,0,9,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Gannan,623000,8,0,8,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Baiyin,620400,4,0,4,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Longnan,621200,4,0,4,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Qingyang,621000,3,0,3,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Linxia,622900,3,0,3,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Zhangye,620700,2,0,2,0,2020/3/14 11:02
Asia,China,Gansu,620000,129,0,88,2,Jinchang,620300,1,0,1,0,2020/3/14 11:02
Asia,China,Beijing,110000,437,0,349,8,Chaoyang District,110105,72,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Haidian District,110108,63,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Xicheng District,110102,53,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Fengtai District,110106,43,0,3,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Daxing District,110115,39,0,16,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,People from other cities,-1,25,0,2,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,,0,22,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Changping District,110114,29,0,10,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Tongzhou District,110112,19,0,1,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Fangshan District,110111,16,0,3,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Dongcheng District,110101,14,0,1,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Shijingshan District,110107,14,0,1,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Shunyi District,110113,10,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Huairou District,110116,7,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Miyun District,110118,7,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Mentougou District,110109,3,0,2,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Yanqing District,110119,1,0,0,0,2020/3/14 10:09
Asia,China,Beijing,110000,437,0,349,8,Area not defined,0,0,0,310,8,2020/3/14 10:09
Asia,China,Zhejiang,330000,1227,0,1211,1,Lishui,331100,25,0,18,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Wenzhou,330300,504,0,501,1,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Hangzhou,330100,181,0,179,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Huzhou,330500,12,0,10,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Jiaxing,330400,45,0,44,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Shaoxing,330600,42,0,41,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Ningbo,330200,157,0,157,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Taizhou,331000,146,0,146,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Jinhua,330700,55,0,55,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Shilifeng Prison,0,36,0,36,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Quzhou,330800,14,0,14,0,2020/3/14 10:03
Asia,China,Zhejiang,330000,1227,0,1211,1,Zhoushan,330900,10,0,10,0,2020/3/14 10:03
Asia,China,Shanghai,310000,350,0,324,3,,0,12,0,0,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,People from other cities,-1,111,0,106,1,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Pudong District,310115,61,0,59,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Baoshan District,310113,21,0,19,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Jiading District,310114,9,0,7,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Xuhui District,310104,18,0,17,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Jing'an District,310106,16,0,15,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Huangpu District,310101,6,0,5,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Minhang District,310112,19,0,19,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Songjiang District,310117,14,0,14,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Changning District,310105,13,0,13,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Putuo District,310107,11,0,11,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Yangpu District,310110,9,0,9,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Fengxian District,310120,9,0,9,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Hongkou District,310109,7,0,7,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Qingpu District,310118,6,0,6,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Jinshan District,310116,4,0,4,0,2020/3/14 9:48
